Order ID,Order Date,First Name,Last Name,Product & Category,Sub Category,Customer Segment,City,State,Region,Quantity,Unit Price,Sales,Profit,Tax,Total,Payment Mode,Sales Person,Customer Type,Notes
ORD-01231,27-07-2026,Santhosh,Krishnan,GAlAxY SMaRTPHoNe - tEchNolOGy,pHONeS,COnSuMer,Pune, Maharashtra,West,2,1523.31,"Rs. 17,280",4917,520.97,16016,Debit Card,"Rs. 3,810",New,  follow up required
ORD-01232,28-07-2026,Sneha,Nair,  docUmENt CaBinET - oFfIcE sUPPliES ,STORAgE,HOmE oFFIcE,  Chandigarh, Punjab ,North,2,7823.25,"Rs. 18,130",4350,2534.73,17273.5,Net Banking,"Rs. 9,343",New,missing phone number
ORD-01234,30-07-2026,Nithya,Kumar,  PRemiUM NOteBook - OffiCe SuPpLiEs ,PAper,CORPoRAte,Coimbatore, Tamil Nadu,South,1,4313.2,"Rs. 16,328",2618,621.1,15692.6,UPI,"Rs. 3,188",Premium,
ORD-01235,31-07-2026,Divya,Mohan,StORage ShElF - fuRniTuRe,bOoKCASeS,CoNSuMeR,Bengaluru, Karnataka,South,9,7410.95,"Rs. 12,229",3524,12005.74,9872.2,UPI,"Rs. 3,692",Regular,
ORD-01236,01-08-2026,Suresh,Varma,sCanneR maCHInE - tEcHNOLOGy,MAcHIneS,cONSumeR,Chennai, Tamil Nadu,South,3,5576.1,"Rs. 12,238",578,2709.98,12302,Cash,"Rs. 16,069",Premium,urgent delivery
ORD-01237,02-08-2026,Pooja,Patel,dIgItaL cOPier - TEchnoLogY,cOpiERs,CoRPoRATE,Bhubaneswar, Odisha,East,2,5066.41,"Rs. 3,937",1755,1641.52,3779.45,  Cash ,"Rs. 18,132",Premium,
ORD-01238,03-08-2026,Kavya,Reddy,  LaSer cOpIeR - TeChNOlOGy ,cOPIers,home OfFICe,Jaipur, Rajasthan,West,1,7145.76,"Rs. 24,564",1249,1286.24,24624,Credit Card,"Rs. 24,267",Regular, duplicate check
ORD-01239,04-08-2026,Karthik,Rajan,  cOlor mArkeR sEt - offIcE sUppLIeS ,art,CoNSUMeR,Ranchi, Jharkhand,East,9,4276.72,"Rs. 6,922",2081,5889.04,6871.9,Credit Card,"Rs. 2,748",Premium,address pending
ORD-01240,05-08-2026,ramesh,Iyer,VISITOr chaIr - FURNITURe,cHAiRs,cOnSUmeR,Patna, Bihar,East,8,6414.24,"Rs. 9,604",2587,7389.21,8778.6,Debit Card,"Rs. 15,844",New,
ORD-01241,06-08-2026,Arun,Reddy,cURtaIn sEt - fuRniTURE,fUrnIshingS,ConsUmer,  Jaipur, Rajasthan ,West,8,429.15,"Rs. 10,483",4400,617.98,9588.7,UPI,"Rs. 1,598",Premium,address pending
ORD-01242,07-08-2026,Rahul,Kumar,INduSTRIal PrINter - TEcHNOLOgY,mAchinES,hOMe oFFICe,Hyderabad, Telangana,South,5,5491.81,"Rs. 15,466",4914,4942.63,14095.4,UPI,"Rs. 11,692",Premium,
ORD-01243,08-08-2026,Naveen,Singh,IndUSTRial PRINteR - tEchNOLOgY,maChINES,cOrporATE,Chennai, Tamil Nadu,South,,2661.12,"Rs. 5,198",1422,1221.45,4877.2,Net Banking,"Rs. 19,339",New,
ORD-01244,09-08-2026,Nithya,Devi,sTudY tabLe - fUrNiTURe,taBleS,corpORaTe,Chandigarh, Punjab,North,6,78.2,"Rs. 14,215",1722,71.79,13123.5,UPI,"Rs. 1,966",Regular,urgent delivery
ORD-01247,12-08-2026,Rahul,Iyer, RiNG biNdeR - oFFICe sUppLIes ,BINDErS,coRPoRATE,Jaipur, Rajasthan,West,4,2717.96,"Rs. 3,609",4329,1761.24,3863.55,Net Banking,"Rs. 9,705",Regular, discount approval
ORD-01248,13-08-2026,Priya,Mohan,Usb HUB - TechnoloGy,ACceSsOrIES,CoRpoRATE,Chandigarh, Punjab,North,1,7864.15,"Rs. 12,800",2922,1415.55,12905,Credit Card,"Rs. 7,660",Regular,bulk order
ORD-01249,15-08-2026,Karthik,Iyer,wiRELess MOUsE - TEchNOlogy,acCEsSoRIEs,CorPoRate,Mumbai, Maharashtra,West,8,7477.42,"Rs. 12,978",3189,9152.36,10513.4,UPI,"Rs. 9,821",Regular,
ORD-01251,16-08-2026,Suresh,Kumar,gALAXY sMarTpHoNE - TeChNoloGy,PHONES,cORPOrATe,  Pune, Maharashtra ,West,5,3557.49,"Rs. 5,218",3561,2401.31,5152.1,Debit Card,"Rs. 10,838",Premium, discount approval
ORD-01252,17-08-2026,Suresh,  Das ,DOcumENT cAbinET - oFFice SuPpliEs,sTORaGE,  CORpoRAte ,Noida, Uttar Pradesh,North,9,2668,"Rs. 3,916",3138,3673.84,3269.8,Net Banking,"Rs. 8,309",Premium, duplicate check
ORD-01253,18-08-2026,Pooja,  Sharma ,  rInG BInder - oFfice SupPLIEs ,BINDers,corpoRAtE,Patna, Bihar,East,4,6565.28,"Rs. 21,045",147,4254.3,18033.25,  Credit Card ,"Rs. 3,870",Returning,
ORD-01254,19-08-2026,Priya,Das,KeybOArD cOmbo - teCHNoLoGY,AccEsSORIeS,homE OFfIcE,Madurai, Tamil Nadu,South,4,1533.72,"Rs. 24,684",217,938.64,19771.2,Net Banking,"Rs. 14,861",Returning,
ORD-01255,20-08-2026,Anitha,  Bose ,sTorAGE BoX - oFfiCe SuPplieS,stoRage,CoRpoRatE,Pune, Maharashtra,West,8,6169.04,"Rs. 15,553",1016,6662.56,14316.7,Net Banking,"Rs. 13,560",Regular,
ORD-01256,21-08-2026,  Sneha ,Singh,TABle lAMp - fUrNiTuRE,FURnIShings,ConSuMER,Hyderabad, Telangana,South,3,7563.12,"Rs. 18,516",1017,3675.68,18866,Cash,"Rs. 15,986",Returning,urgent delivery
ORD-01257,22-08-2026,  Ramesh ,  Gupta ,SketcH kIT - OffIce sUPpLiEs,aRt,cOnSUMER,  Delhi, Delhi ,North,8,5476.09,"Rs. 13,581",4331,6702.73,13997,UPI,"Rs. 16,370",Premium,  follow up required
ORD-01258,23-08-2026,Pooja,Kumar,  OFFice cHaIr - furNiTuRE ,  ChaIrs ,COnsUMer, Jaipur - Rajasthan ,,West,7,6849.67,Rs. 712,2098,7336,808.4,Cash,"Rs. 12,896",New,  follow up required
ORD-01259,24-08-2026,Naveen,,LASer CoPIEr - TEChNologY,cOpIErs,Home ofFICE,Bhubaneswar, Odisha,East,3,4281.03,"Rs. 9,616",3039,1964.99,8325.6,Credit Card,"Rs. 19,160",Regular,urgent delivery
ORD-01261,26-08-2026,Ramesh,Varma,rinG Binder - oFFicE SuPPLIeS,BINDeRS,hOmE OffICE,Lucknow, Uttar Pradesh,North,10,4333.71,"Rs. 6,406",3213,7410.64,6492,Cash,"Rs. 12,345",New, duplicate check
ORD-01262,27-08-2026,Santhosh,Krishnan,LASEr CoPier - TeChnoLOgY,Copiers,CORPoRATe,Kolkata, West Bengal,East,10,4293.94,"Rs. 8,243",2329,6956.18,7462.7,Cash,"Rs. 8,274",Regular,address pending
ORD-01263,28-08-2026,Suresh,Iyer,dOcumeNt caBinet - OfFIce sUpPlIes,SToRaGe,coRpOraTE,Lucknow, Uttar Pradesh,North,8,4475.65,"Rs. 15,144",797,4833.7,15570,Net Banking,"Rs. 4,830",Premium,
ORD-01264,29-08-2026,Harini,Singh,BUSINeSs phone - TECHnoloGY,PhOneS,  CONsUmER ,Madurai, Tamil Nadu,South,1,1202.04,"Rs. 12,457",792,173.09,12301.15,Cash,"Rs. 2,853",Returning,delayed shipment
ORD-01265,30-08-2026,Priya,Kumar,CUrTAin set - FurNItURE,  furnishINgS ,cORPoraTe,Madurai, Tamil Nadu,South,7,2892.92,"Rs. 18,416",4692,3280.57,15029.8,Debit Card,"Rs. 13,966",New,delayed shipment
ORD-01266,31-08-2026,Anitha,Das,DoCuMEnt cabIneT - oFfICe SUpPlies,StORAge,cONsumer,Mumbai, Maharashtra,West,1,7035.32,"Rs. 14,115",2416,1266.36,12985.5,Credit Card,"Rs. 10,061",New,missing phone number
ORD-01267,01-09-2026,,Kumar,stUDy taBLE - furnItURE,tABles,hOmE oFfice,Bengaluru, Karnataka,South,9,3663.78,"Rs. 8,964",2027,5341.79,9366,Debit Card,"Rs. 1,313",Regular,missing phone number
ORD-01268,02-09-2026,Pooja,Varma,wIrElESS mousE - TECHNolOgy,ACCesSoriEs,  CorpoRatE ,Kolkata, West Bengal,East,6,4387.3,"Rs. 21,288",2609,3790.63,21650,UPI,"Rs. 15,086",New,urgent delivery
 ORD-01269 ,03-09-2026,Arun,Patel,  erGO chAIr - FurnItURE ,,coNsumER,Madurai, Tamil Nadu,South,6,697.58,"Rs. 18,032",1693,565.04,14825.6,Debit Card,"Rs. 14,173",New,delayed shipment
ORD-01270,04-09-2026,Anitha,Mohan,  tABlE LaMP - FURnIture ,FUrniSHiNgS,HOME OFfIce,  Bengaluru, Karnataka ,South,8,4335.62,"Rs. 10,122",1903,6243.29,9070.7,UPI,"Rs. 18,646",Returning,
ORD-01271,05-09-2026,  rahul ,  Bose ,  FiLE OrganIzEr - OfFiCE SupPliES ,BINdeRS,hoMe OFficE,Ahmedabad, Gujarat,West,2,6986.22,"Rs. 24,953",1549,2137.78,21490.05,UPI,"Rs. 22,060",New,address pending
ORD-01272,06-09-2026,Meena,BOSE,cuRTAin SET - furNItURE,fuRNIshInGs,hoME OFFicE,Bhubaneswar, Odisha,East,3,6205.08,"Rs. 9,970",3532,2680.59,9657.5,Cash,"Rs. 23,515",Returning, duplicate check
ORD-01273,07-09-2026,Ramesh,Iyer,woODen BoOKcasE - fuRnituRe,BOokCasES,CORPOrAtE,  Chennai, Tamil Nadu ,South,1,6509.07,"Rs. 11,867",274,995.89,10154.95,net banking,"Rs. 21,262",Premium,address pending
ORD-01274,08-09-2026,Harini,  Mohan ,A4 cOPy PApEr - OffIce SuPpLieS,paper,CORPOraTE,Delhi, Delhi,North,7,6980.81,Rs. 738,3442,8795.82,848.3,  Credit Card ,"Rs. 2,906",Premium,missing phone number
ORD-01275,09-09-2026,Ajay,Patel,doCuMEnT CABINET - OFficE suPplIEs,stORagE,home ofFice,Lucknow, Uttar Pradesh,North,7,6358.25,"Rs. 13,764",1866,6008.55,12552.6,UPI,"Rs. 14,094",New,bulk order
ORD-01276,10-09-2026,Santhosh,Sharma, uSB hUB - tEchnOLOgY ,AcCESsOrIES,COrporATe,Lucknow, Uttar Pradesh,North,2,671.76,"Rs. 9,266",1165,205.56,8481.4,UPI,"Rs. 9,433",Regular,
ORD-01277,11-09-2026,Arun,Devi,ergO cHaiR - FUrnituRE,ChairS,COrPOrAtE,  Patna, Bihar ,East,7,839.46,"Rs. 17,034",1886,1004.83,15530.6,Cash,"Rs. 16,841",Returning,urgent delivery
ORD-01278,12-09-2026,Sneha,Krishnan,WiREleSS mOuSE - TEchNOLOgy,ACceSsOrIEs,COrpORATE,Noida, Uttar Pradesh,North,10,3922.96,"Rs. 5,072",1075,6002.13,5093,Net Banking,"Rs. 2,388",Premium,
ORD-01279,13-09-2026,Kavya,Iyer,FIlE ORganIzeR - OfFICE SUPpLIeS,biNdERS,cONSumeR,    Coimbatore, Tamil Nadu  ,South,3,7495.8,"Rs. 4,989",784,3845.35,4485.2,Cash,"Rs. 7,706",Regular,
ORD-01280,14-09-2026,Bala,Bose,  KEybOArd COMbO - TechnoLogy ,ACCeSsories,ConSUMER,Ranchi, Jharkhand,East,4,7709.3,"Rs. 16,771",1111,4995.63,16895,UPI,"Rs. 5,365",Returning,  follow up required
ORD-01281,15-09-2026,Karthik,Reddy,fLOor Mat - furNiTuRe,fuRNIshiNgs,COnSumeR,Hyderabad, Telangana,South,2,7388.29,"Rs. 24,908",4780,2526.8,25113,UPI,"Rs. 4,542",Regular,
ORD-01282,16-09-2026,Santhosh,Mohan,GalAXY sMarTpHonE - tEChNOLOGy,  phOnES ,cOrpoRATE,Mumbai, Maharashtra,West,8,3919.45,"Rs. 3,450",2636,5361.81,3598,Credit Card,"Rs. 20,543",Returning,
ORD-01283,17-09-2026,Priya,Sharma,pREmIUm nOteBooK - OFFiCe sUpPlieS,  paPeR ,HoME OFfiCE,Kolkata, West Bengal,East,3,2995.32,"Rs. 10,581",3377,1455.72,8536.8,Debit Card,"Rs. 18,039",Regular,delayed shipment
ORD-01285,19-09-2026,Bala,Gupta,  TAble Lamp - fUrniTuRe ,furNiShINGs,HOme offICE,Mumbai, Maharashtra,West,9,2857.94,"Rs. 16,279",331,4398.37,13979.15,Credit Card,"Rs. 15,922",Premium,bulk order
ORD-01286,20-09-2026,Arun,Bose,SToRAGe box - oFFICE suPpLies,StoraGe,hoMe offiCE,Kolkata, West Bengal,East,9,3831.37,"Rs. 19,095",1772,6206.82,15602,Credit Card,Rs. 820,Premium,
ORD-01287,21-09-2026,Santhosh,Rajan,laSER COPieR - tEchNolOGy,CoPIerS,CoNsuMEr,Chandigarh, Punjab,North,10,2647.21,"Rs. 15,618",2709,4050.23,13573.3,UPI,"Rs. 22,436",Returning, duplicate check
ORD-01288,22-09-2026,  Lakshmi ,Sharma,  digITAL COPiER - tEchnoLogY ,cOPIers,hOme Office,Bhubaneswar, Odisha,East,2,4302.76,"Rs. 18,882",3222,1239.2,19201,Cash,"Rs. 7,896",New,
ORD-01289,23-09-2026,Nithya,Bose,iNDustRial pRiNtER - tECHNOLoGY,MachiNEs,  CorpORaTE ,  Chennai, Tamil Nadu ,South,2,2881.12,"Rs. 18,902",1106,1037.2,19069,Cash,"Rs. 21,650",Regular,
ORD-01290,24-09-2026,Ramesh,Iyer,LASER COPIER - teCHnoLOgy,cOpiERs,  homE OFfiCe ,  Delhi, Delhi ,North,9,1896.03,"Rs. 15,157",4349,2764.41,15410,Net Banking,"Rs. 5,224",New,urgent delivery
ORD-01291,25-09-2026,Ramesh,Das,RiNg BINdER - offIcE suPplIeS,Binders,  Consumer ,Mumbai, Maharashtra,West,4,6093.96,"Rs. 7,410",3451,3729.5,6900,Debit Card,"Rs. 12,999",Premium,  follow up required
ORD-01292,26-09-2026,Arun,Rajan,COlor MarkEr set - OFFiCE suppliES,arT,  coNSUmEr ,Mumbai, Maharashtra,West,7,6532.42,"Rs. 5,026",3566,6996.22,4494.1,Net Banking,"Rs. 18,199",New,
ORD-01293,27-09-2026,Ajay,Gupta,tABle laMP - FuRNIturE,fUrnishiNGS,CORPorAte,  Bhubaneswar, Odisha ,East,9,4462.79,"Rs. 18,726",2543,6145.26,19161,,"Rs. 3,617",Returning, duplicate check
ORD-01294,28-09-2026,Anitha,Gupta,  tablE lamP - FuRNiTUrE ,  FURNIShINgs ,CorporatE,Bengaluru, Karnataka,South,4,483.48,"Rs. 21,410",4638,261.08,18382.5,Net Banking,"Rs. 10,274",New,
ORD-01296,30-09-2026,Ajay,Nair,RinG BiNder - OFFicE SUppLIEs,BInDeRS,CORPOrATe,Jaipur, Rajasthan,West,8,4264.73,"Rs. 21,914",4336,5834.15,22275,UPI,"Rs. 3,536",Regular,  follow up required
ORD-01297,01-10-2026,Rahul,Gupta,rINg BiNDer - offIcE SUppliEs,biNdErs,cOrPorAtE,Madurai, Tamil Nadu,South,10,1423.33,"Rs. 10,913",2526,2433.89,11191,Cash,"Rs. 18,113",Premium,urgent delivery
ORD-01298,02-10-2026,Suresh,Nair,pREMIUM NOtebOOk - oFfICE supPLieS,Paper,COrPorate,Chandigarh, Punjab,North,9,215.24,"Rs. 1,100",1863,348.69,1286,UPI,"Rs. 14,349",Regular, discount approval
ORD-01299,03-10-2026,  Kavya ,Sharma,MeetiNg tABle - furnITUre,tABleS,corpORATE,Lucknow, Uttar Pradesh,North,9,3006.61,"Rs. 6,421",4632,4870.71,5407.8,UPI,"Rs. 16,948",Regular, duplicate check
ORD-01300,04-10-2026,Meena,  Mohan ,GALAXY smArTphoNE - tEchnoLOGy,PhonES,cORpoRaTe,Lucknow, Uttar Pradesh,North,9,1824.29,"Rs. 18,976",731,2216.51,17387.4,Net Banking,"Rs. 9,270",Premium, duplicate check
ORD-01301,05-10-2026,Vijay,Reddy,A4 CoPy paPEr - ofFICe SUPPLIEs,PaPEr,hOMe oFFIce,Coimbatore, Tamil Nadu,South,1,7275.75,"Rs. 15,107",1508,1047.71,14835.65,Credit Card,"Rs. 1,421",Regular,delayed shipment
ORD-01302,06-10-2026,ramesh,Das,  dispLAY RACk - FuRnItuRe ,bOoKCASeS,COnSuMER,  Ranchi, Jharkhand ,East,9,4461.53,"Rs. 10,876",378,6866.29,9344.6,  Debit Card ,"Rs. 17,278",Premium,
ORD-01303,07-10-2026,Bala,Devi,COLoR MARKeR set - OfficE SupplIes,art,cOnsuMER,Bhubaneswar, Odisha,East,4,6868.02,"Rs. 24,989",1042,3708.73,22712.1,Net Banking,"Rs. 20,598",New,  follow up required
ORD-01304,08-10-2026,Sneha,Mohan,  wIreLESs moUse - teChNolOGY ,aCcEsSorieS,ConSuMER,Chennai, Tamil Nadu,South,8,3281.33,"Rs. 24,838",4121,3543.84,21433.3,UPI,"Rs. 20,152",Returning,missing phone number
ORD-01305,09-10-2026,Arun,Devi, LASER copIEr - techNoLogy ,copiERS,coRpORaTe,  Bengaluru, Karnataka ,South,9,4327.92,"Rs. 8,011",3845,7011.23,6574.8,UPI,"Rs. 2,720",Premium, duplicate check
ORD-01306,10-10-2026,Arun,Mohan,FLOor mAt - fUrNiturE,FuRNIShiNgS,CorPoRaTE,Kochi, Kerala,South,3,54.88,"Rs. 5,809",4824,25.19,5904,Net Banking,"Rs. 6,682",Returning,address pending
ORD-01307,11-10-2026,Anitha,Mohan,Wooden Bookcase - FURNItURe,  boOKcasES ,HoMe ofFIce,  Kolkata, West Bengal ,East,5,5209.21,"Rs. 15,664",2462,4688.29,16022,Cash,"Rs. 13,108",Returning,missing phone number
ORD-01308,12-10-2026,Santhosh,Kumar,DIgital coPieR - TeChnOlOgy,COPierS,HoMe officE,Jaipur, Rajasthan,West,3,4445.38,"Rs. 21,139",2098,1920.4,21360,Debit Card,"Rs. 22,376",Returning,delayed shipment
ORD-01309,13-10-2026,Suresh,Singh,  BUSiNEsS phoNE - TechnOLOGy ,phonEs,coRpOraTe,Coimbatore, Tamil Nadu,South,7,3079,"Rs. 24,675",3316,3103.63,25157,  Credit Card ,"Rs. 9,443",New,delayed shipment
ORD-01310,14-10-2026,Anitha,Patel,eRGO cHaiR - fUrNituRE,ChAIRs,cONsumER,Lucknow, Uttar Pradesh,North,7,3981.61,"Rs. 7,524",3680,4515.15,6378.2,UPI,Rs. 550,Regular,
ORD-01311,15-10-2026,Harini,Krishnan,rIng BInDer - ofFICe suPpLIEs,BInDErs,coRpoRaTe,  Noida, Uttar Pradesh ,North,10,2031.84,"Rs. 17,001",1911,3291.58,13693.8,  UPI ,"Rs. 8,554",New,delayed shipment
ORD-01312,16-10-2026,Anitha,Sharma,STOrAGE Box - OfFiCe sUppLiEs,StOraGE,Home offIce,Chennai, Tamil Nadu,South,4,6027.87,"Rs. 12,413",4924,4123.06,11951.35,Credit Card,"Rs. 6,521",Regular, discount approval
ORD-01313,17-10-2026,Vijay,Das,StUdy TABle - FuRnIture,taBles,coRpoRaTE,Pune, Maharashtra,West,9,,"Rs. 6,179",1520,1778.84,6592,Credit Card,"Rs. 20,178",New,  follow up required
ORD-01314,18-10-2026,Suresh,Krishnan,LASer COpieR - TEcHNOLogY,copiERS,COnSuMeR,Ahmedabad, Gujarat,West,2,7359.42,"Rs. 5,828",1019,1987.04,4986.8,Net Banking,"Rs. 19,564",Regular, duplicate check
ORD-01315,19-10-2026,Santhosh,Devi,    dOcumEnT CABiNET - OfFiCE SUPPLiES  ,sToRagE,hOme ofFiCe,Patna, Bihar,East,7,3486.53,"Rs. 17,751",1920,3514.42,15228.35,UPI,"Rs. 13,833",New,urgent delivery
 ORD-01316 ,20-10-2026,Suresh,,ErgO ChaiR - FurNITure,  chAIRS ,CoNSumEr,Lucknow, Uttar Pradesh,North,3,4582.07,"Rs. 12,838",3729,2226.89,11730.2,Cash,"Rs. 17,264",Premium,urgent delivery
ORD-01317,21-10-2026,Naveen,Nair,dOcUMent cabINET - offiCE sUpplIeS,stoRaGE,COrpoRaTE,Chennai, Tamil Nadu,South,5,3928.82,"Rs. 9,434",3342,3005.55,8203.9,Credit Card,Rs. 906,Returning,address pending
ORD-01318,22-10-2026,Anitha,  Singh ,DIGitAL cOPieR - TEcHnolOGY,  cOPiERS ,hOMe OFFICE,Lucknow, Uttar Pradesh,North,4,5120.87,"Rs. 7,813",4352,3502.68,6711.05,  Credit Card ,"Rs. 24,184",Premium,delayed shipment
ORD-01319,23-10-2026,Priya,Das,STOrage SHELF - fuRnItURe,BOoKcasES,hOME OffICE,Bhubaneswar, Odisha,East,7,4300.25,"Rs. 7,805",477,4063.74,7592.75,Cash,"Rs. 5,405",Returning,
ORD-01320,24-10-2026,Bala,Bose,sCanNEr MAcHiNe - TechnolOgy,macHInES,HOMe OFFicE,Bhubaneswar, Odisha,East,3,6838.27,"Rs. 11,722",3201,3692.67,10700.8,Cash,"Rs. 11,123",Premium, discount approval
ORD-01321,25-10-2026,Ramesh,Rajan,iphoNe DEvICE - tecHNolOGy,PHones,cOrpoRAtE,Mumbai, Maharashtra,West,6,3474.43,"Rs. 1,758",2456,2814.29,2196,UPI,"Rs. 14,659",Premium,urgent delivery
ORD-01322,26-10-2026,Kavya,Devi,inDUSTrIAL PriNter - technOLoGy,  machiNEs ,COrPORaTE,  Kolkata, West Bengal ,East,7,2335.69,"Rs. 11,243",3853,2795.82,10959.85,  Credit Card ,"Rs. 12,923",Premium,bulk order
ORD-01323,27-10-2026,Anitha,Iyer,ergo CHaiR - fuRNituRE,ChAiRs,ConSUmER,  Coimbatore, Tamil Nadu ,South,8,6581.06,"Rs. 5,103",1888,7581.38,4198.4,UPI,"Rs. 17,779",Premium,  follow up required
ORD-01324,28-10-2026,Santhosh,  Kumar ,keYBOarD CoMbO - TeChNOlogy,acCessOries,coRpOratE,Kolkata, West Bengal,East,6,3068.09,"Rs. 4,411",2636,2816.51,3812.35,Credit Card,"Rs. 18,553",Regular,
ORD-01325,29-10-2026,Sneha,DEVI,diSplAY RACk - FUrnITuRE,booKCaseS,hOME oFFicE,Ahmedabad, Gujarat,West,7,7327.11,"Rs. 5,067",4505,8770.55,4671.3,Net Banking,"Rs. 9,727",Regular, discount approval
ORD-01326,30-10-2026,  Ajay ,Krishnan,wIrELesS mOuSE - TeCHnOlOgy,aCcESsOrIES,hOme ofFIcE,  Kolkata, West Bengal ,East,9,3761.03,"Rs. 9,884",1086,5788.23,9392.6,UPI,"Rs. 23,884",New,
ORD-01327,31-10-2026,Arun,,STUdY taBLE - FurNitURe,TABlEs,cOnsUmeR,  Ranchi, Jharkhand ,East,8,4087.3,"Rs. 24,042",2855,5297.14,22924.9,UPI,"Rs. 3,569",Regular, discount approval
ORD-01329,02-11-2026,Kavya,Gupta,  ipHOnE DEvicE - tEChNoloGY ,PhonEs,HOmE oFFIce,Kochi, Kerala,South,2,6078.47,"Rs. 19,094",393,1750.6,15726.2,Debit Card,"Rs. 17,204",Regular,
ORD-01330,03-11-2026,Meena,Sharma,  cOlOr marKEr SET - oFfIcE sUPplIES ,ArT,cOrporaTE,Chandigarh, Punjab,North,3,1034.89,"Rs. 20,770",3026,447.07,21230,Credit Card,"Rs. 21,004",New,
ORD-01331,04-11-2026,Vijay,Nair,  a4 coPy PapEr - OFfICe sUPpLIES ,papER,home OFfiCe,Chennai, Tamil Nadu,South,3,2395.42,"Rs. 20,360",4151,970.14,18637,Credit Card,"Rs. 5,958",Returning, duplicate check
ORD-01332,05-11-2026,Pooja,  Patel ,cOLoR MARkEr seT - OfFIce sUPpLIEs,ArT,coRpoRAtE,   Mumbai - Maharashtra  ,,West,5,2820.22,"Rs. 10,577",2599,2030.56,9966.3,Net Banking,"Rs. 24,922",Returning,missing phone number
ORD-01333,06-11-2026,pooja,Sharma,  stoRaGe bOX - OFfiCE SUPpLies ,sTOrAge,cOnSUMer,Jaipur, Rajasthan,West,6,6307.07,"Rs. 5,717",2182,5789.89,4823.6,Debit Card,"Rs. 3,249",Regular,missing phone number
ORD-01334,07-11-2026,Divya,  Gupta , businESs Phone - teChNOLOGy ,PHonES,cOrpORaTe,  Delhi, Delhi ,North,7,7281.34,Rs. 548,3620,8715.76,509.8,  Cash ,"Rs. 21,929",Regular,bulk order
ORD-01335,08-11-2026,Bala,Kumar,rInG binder - oFFicE SupPlieS,binDers,COrPoRatE,Kochi, Kerala,South,4,482.81,"Rs. 10,780",4578,278.1,10341,Cash,"Rs. 12,148",New, discount approval
ORD-01336,09-11-2026,Karthik,Krishnan,tABLe LAmp - fuRNIture,fUrniSHInGs,hOME oFfICe,Bhubaneswar, Odisha,East,7,5815.32,"Rs. 2,771",2847,6228.21,3261,Credit Card,"Rs. 1,177",Regular,delayed shipment
ORD-01337,10-11-2026,  Nithya ,Gupta,GalaxY SmartPHOnE - tECHNOLOgY,  PhoNes ,HOme oFfICE,Noida, Uttar Pradesh,North,10,5438.14,"Rs. 12,368",842,8809.79,11431.2,Net Banking,"Rs. 14,251",Regular,bulk order
ORD-01338,11-11-2026,Rahul,Kumar,ipHonE devICe - teCHnOLOGy,pHOneS,HOME OffiCE,Noida, Uttar Pradesh,North,9,4391.11,"Rs. 23,100",2348,6402.24,23219,Debit Card,"Rs. 11,124",New, discount approval
ORD-01339,12-11-2026,Anitha,Gupta,  IphoNE DEviCE - teChNologY ,pHoneS,CoNSUmeR,Jaipur, Rajasthan,West,4,1890.06,"Rs. 24,089",4001,1088.67,22955.55,Cash,"Rs. 19,072",New,
ORD-01340,13-11-2026,Rahul,Kumar,colOr MArker sEt - ofFIce suPplIES,Art,coNSuMER,  Ranchi, Jharkhand ,East,5,2746.34,"Rs. 9,595",4580,1977.36,7746,  debit card ,"Rs. 17,239",Premium,delayed shipment
ORD-01341,14-11-2026,Santhosh,Varma,wooDen BooKCAsE - fUrNITurE,bOoKcAsEs,HOmE oFFicE,Coimbatore, Tamil Nadu,South,4,7239.03,"Rs. 12,403",483,4951.5,11835.85,Net Banking,"Rs. 21,325",Regular, duplicate check
ORD-01342,15-11-2026,  Anitha ,Nair,skEtCh kit - oFFIce SuPPLIES,art,coNsUmeR,Bengaluru, Karnataka,South,3,4723.01,"Rs. 24,744",4405,2422.9,22746.6,Credit Card,"Rs. 1,461",Premium, discount approval
ORD-01343,16-11-2026,Lakshmi,Sharma,fiLe OrGANizeR - OFficE suppLiEs,bINDerS,cONSUmeR,  Ranchi, Jharkhand ,East,7,6132.38,"Rs. 1,367",1785,6954.12,1526,Cash,"Rs. 5,389",Returning,address pending
ORD-01344,17-11-2026,Karthik,Das,BUsINess phONE - TeCHnOlOGy,phOneS,cONSumeR,Chennai, Tamil Nadu,South,2,2987.61,"Rs. 17,064",617,1021.76,16577.8,Cash,"Rs. 19,346",Returning,urgent delivery
ORD-01345,18-11-2026,Nithya,Kumar,diSplAY RACK - FuRniTuRe,bOoKcASEs,hOmE ofFICE,Noida, Uttar Pradesh,North,3,4322.11,"Rs. 15,451",1707,2217.24,13995.9,Net Banking,"Rs. 15,549",Returning,bulk order
ORD-01346,19-11-2026,Ajay,Das,FiLe orGANIzEr - oFFICE SupPlIES,bIndErS,hoME oFFiCE,Noida, Uttar Pradesh,North,5,4155.43,"Rs. 9,335",3830,3552.89,8882.5,Debit Card,"Rs. 1,885",New,
ORD-01347,20-11-2026,Sneha,Sharma,  usb hUb - TEchNOLOgy ,ACCEssoRiES,CONsUmeR,Madurai, Tamil Nadu,South,10,7863.87,"Rs. 23,666",1640,12739.47,20302.1,Debit Card,"Rs. 20,834",Premium,
